dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
2.087127,tcp,-,FIN,12,10,986,806,10.061678,254,252,3465.050293,2782.772705,3,2,179.99473,216.015109,10350.12356,272.99675,255,2942855998,1799736754,255,0.242434,0.142986,0.099448,82,81,0,0,3,1,2,1,1,2,0,0,0,2,5,0,Fuzzers,1
4.714936,tcp,-,FIN,10,8,534,354,3.605563,254,252,816.129883,525.988098,2,1,520.595556,661.061312,39504.13097,1379.43675,255,636027223,1810762147,255,0.154892,0.087502,0.06739,53,44,0,0,4,1,2,2,2,3,0,0,0,3,3,0,Fuzzers,1
0.490994,tcp,http,FIN,10,6,1034,268,30.550271,254,252,15169.22754,3649.739014,2,1,52.275778,81.907203,2641.762549,120.596391,255,710260733,3999626051,255,0.140137,0.08145,0.058687,103,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.783298,tcp,-,FIN,10,6,574,268,19.1498,254,252,5280.238281,2287.762695,2,1,81.158778,132.312594,4248.062669,206.593234,255,3744910758,2940114805,255,0.197047,0.121732,0.075315,57,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
1.042302,tcp,http,FIN,10,10,2626,1160,18.228882,62,252,18144.45313,8013.032715,2,2,115.797,104.760555,6649.550311,182.156078,255,1567437662,670236991,255,0.212421,0.099454,0.112967,263,116,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
1.765419,tcp,http,FIN,60,14,68187,612,41.349957,254,252,303841.75,2578.424805,27,1,29.598311,128.746844,2945.914577,208.789984,255,1262677061,378420852,255,0.295037,0.091701,0.203336,1136,44,1,0,3,1,2,1,1,2,0,0,1,2,3,0,Fuzzers,1
4e-06,udp,-,INT,2,0,890,0,250000.0006,254,0,890000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,445,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
0.698427,tcp,-,FIN,10,6,584,268,21.476832,254,252,6024.967285,2565.765625,2,1,77.504,118.788602,4221.921335,193.687766,255,576804224,1957748624,255,0.200645,0.10448,0.096165,58,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
1.429216,tcp,http,FIN,12,10,1388,1800,14.69337,62,252,7125.584961,9067.908203,3,2,129.928727,147.629437,7028.449885,267.603187,255,1707422360,3100013249,255,0.248379,0.099923,0.148456,116,180,1,443,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.694832,tcp,-,FIN,12,8,4678,354,27.344738,254,252,49381.71875,3569.208008,3,1,59.105273,83.260711,0.0,155.914078,255,1645744327,2540854278,255,0.207339,0.112003,0.095336,390,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
5e-06,udp,-,INT,2,0,1450,0,200000.0051,254,0,1160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,725,0,0,0,4,2,2,1,1,3,0,0,0,2,3,0,Fuzzers,1
1.743019,tcp,-,FIN,60,16,68189,698,43.028791,254,252,307755.6875,3006.27832,27,1,29.542694,108.625336,3160.267959,138.17225,255,775527980,717597479,255,0.189403,0.113027,0.076376,1136,44,1,0,6,1,1,1,1,2,0,0,1,3,2,0,Fuzzers,1
9e-06,idrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
1.117909,tcp,http,FIN,10,10,798,1240,16.996017,62,252,5145.320801,7986.338867,2,2,124.212111,117.815,7008.998528,210.234813,255,2748978498,2074091615,255,0.182513,0.056978,0.125535,80,124,1,180,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9e-06,idrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
1e-05,udp,-,INT,2,0,632,0,100000.0025,254,0,252800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,316,0,0,0,5,2,2,2,1,6,0,0,0,2,5,0,Fuzzers,1
0.728814,tcp,-,FIN,10,6,596,268,20.581383,254,252,5894.507812,2458.789307,2,1,75.015556,125.579797,4063.445743,178.638453,255,2680919740,1870019197,255,0.192208,0.100906,0.091302,60,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Fuzzers,1
1.509196,tcp,-,FIN,22,12,17792,920,21.865947,254,252,90029.39063,4473.905273,8,2,71.814284,129.07582,5939.573135,230.837297,255,2338230950,3223364694,255,0.161776,0.089354,0.072422,809,77,0,0,2,1,1,1,1,2,0,0,0,1,5,0,Fuzzers,1
1.896071,tcp,-,FIN,60,16,68191,698,39.555482,254,252,282921.9063,2763.609619,27,1,30.954101,118.27293,3251.186773,208.286625,255,3639328448,3729327543,255,0.319949,0.121974,0.197975,1137,44,1,0,6,1,1,1,1,2,0,0,1,1,2,0,Fuzzers,1
3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS,1
0.752046,tcp,-,FIN,12,8,4678,354,25.264412,254,252,45624.87109,3297.670654,3,1,66.449725,101.48943,4162.66322,183.655078,255,3858207745,130773817,255,0.099263,0.041616,0.057647,390,44,0,0,3,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
1.645278,tcp,-,FIN,12,10,1016,840,12.763801,254,252,4531.756836,3675.974609,3,2,143.078818,171.425219,9282.225874,222.820484,255,3975141680,1568997082,255,0.220558,0.102449,0.118109,85,84,0,0,2,1,2,1,1,2,0,0,0,1,5,0,Fuzzers,1
6e-06,udp,-,INT,2,0,502,0,166666.6608,254,0,334666656.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,251,0,0,0,5,2,1,1,1,6,0,0,0,1,5,0,Fuzzers,1
1.667097,tcp,-,FIN,10,8,600,354,10.197367,254,252,2591.331055,1487.615967,2,1,185.233,222.588,10781.42872,339.742844,255,604490189,2540342806,255,0.173379,0.108676,0.064703,60,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
3.052223,tcp,http,FIN,190,36,244565,1558,73.716764,254,252,637641.5,3970.876465,92,1,16.321433,83.632141,1839.225389,116.923672,255,2801477175,3272130846,255,0.195512,0.125097,0.070415,1287,43,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
1e-05,udp,-,INT,2,0,948,0,100000.0025,254,0,379200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,474,0,0,0,5,2,1,1,1,6,0,0,0,1,5,0,Fuzzers,1
3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
0.785429,tcp,http,FIN,12,24,870,25230,44.561634,62,252,8128.041992,246275.6094,2,10,71.393362,30.25687,3436.138687,2903.147411,255,678345346,3921454089,255,0.197346,0.089518,0.107828,73,1051,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
2.094928,tcp,ftp-data,FIN,8,10,364,3754,8.114837,62,252,1218.180298,12903.5459,1,3,299.087429,212.880111,19494.11777,16803.50115,255,3933061882,2292024262,255,0.362851,0.179005,0.183846,46,375,0,0,1,1,3,1,1,2,0,0,0,2,1,0,Exploits,1
39.277542,tcp,-,FIN,24,18,2986,1568,1.043854,254,252,582.928528,301.648193,11,4,1707.675609,2305.9045,243243.4012,8663.407,255,2916610286,3889015799,255,0.169158,0.07716,0.091998,124,87,0,0,5,1,4,3,3,5,0,0,0,3,5,0,Fuzzers,1
3e-06,gre,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS,1
1.847537,tcp,-,FIN,60,16,68183,698,40.594585,254,252,290319.4688,2836.208252,27,1,31.310509,114.373266,3071.834544,185.549391,255,1640050517,2193963871,255,0.267215,0.131929,0.135286,1136,44,1,0,4,1,2,4,2,2,0,0,4,4,2,0,Fuzzers,1
1.002246,tcp,-,FIN,12,8,2038,730,18.957421,254,252,14918.49316,5100.543945,3,2,85.357729,129.39743,4239.746081,156.149531,255,43680750,4153121824,255,0.194954,0.096455,0.098499,170,91,0,0,3,1,2,1,1,2,0,0,0,1,5,0,Fuzzers,1
3e-06,gre,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
5.911888,tcp,ftp,FIN,24,22,1252,1618,7.611781,62,252,1623.84668,2090.702637,7,9,257.033318,275.002937,15849.63727,552.169562,255,438850985,3398276073,255,0.236262,0.136822,0.09944,52,74,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits,1
2.57346,tcp,-,FIN,12,10,3054,846,8.16022,254,252,8704.234375,2368.795166,3,2,231.151358,279.466563,15940.06456,596.033437,255,3927116967,593806652,255,0.166179,0.058257,0.107922,255,85,0,0,3,1,1,1,1,2,0,0,0,1,5,0,Fuzzers,1
9e-06,mhrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,1,1,2,0,0,0,1,2,0,DoS,1
3.514078,tcp,smtp,FIN,28,22,11497,1950,13.943914,62,252,25240.19141,4238.949707,11,8,130.146855,160.635422,7727.648701,236.835688,255,2010301864,2868633460,255,0.334293,0.140731,0.193562,411,89,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
1.258669,tcp,-,FIN,12,10,1998,782,16.684291,254,252,11644.0459,4474.567871,3,2,108.364544,132.059,5931.522985,211.100547,255,3011390730,1671022721,255,0.174621,0.070137,0.104484,167,78,0,0,7,1,1,1,1,5,0,0,0,2,5,0,Fuzzers,1
9e-06,mhrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,1,1,2,0,0,0,1,2,0,Exploits,1
5e-06,udp,-,INT,2,0,188,0,200000.0051,254,0,150400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,94,0,0,0,6,2,3,3,1,6,0,0,0,4,6,0,Fuzzers,1
1.44838,tcp,-,FIN,12,8,3032,716,13.118104,254,252,15355.08691,3463.179688,3,2,126.939185,190.856422,6774.977798,282.955281,255,1881010142,3799001987,255,0.186651,0.112376,0.074275,253,90,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Fuzzers,1
10.720804,rvd,-,INT,4,0,400,0,0.27983,254,0,223.8638,0.0,0,0,3573.60125,0.0,5053.8275,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,20,2,0,Exploits,1
1.794533,tcp,-,FIN,58,14,68103,612,39.564611,254,252,298368.4375,2536.593018,26,1,31.467912,132.188844,3150.436174,201.623047,255,2045856329,2702657973,255,0.159897,0.076069,0.083828,1174,44,1,0,5,1,1,1,1,2,0,0,1,1,2,0,Fuzzers,1
6e-06,udp,-,INT,2,0,214,0,166666.6608,254,0,142666656.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,0,0,0,6,2,3,3,1,6,0,0,0,4,6,0,Fuzzers,1
0.62384,tcp,http,FIN,10,6,840,268,24.044628,254,252,9694.793945,2872.531494,2,1,62.695556,109.241797,3142.75705,149.438875,255,3268711241,2792264010,255,0.19984,0.077628,0.122212,84,45,1,0,1,1,2,1,1,1,0,0,1,2,2,0,Reconnaissance,1
10.720804,rvd,-,INT,4,0,400,0,0.27983,254,0,223.8638,0.0,0,0,3573.60125,0.0,5053.8275,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,20,2,0,Exploits,1
6.101212,tcp,smtp,FIN,242,58,301384,3508,49.006656,62,252,393546.7188,4521.068848,118,8,25.316232,105.367227,2756.2542,143.467031,255,3483116677,4167723530,255,0.242134,0.094665,0.147469,1245,60,0,0,1,1,2,1,1,1,0,0,0,2,1,0,Exploits,1
0.987085,tcp,-,FIN,12,8,1076,706,19.248596,254,252,7999.311035,5008.6875,3,2,84.67073,127.65643,4613.76109,173.830656,255,2099137210,260886317,255,0.215554,0.093489,0.122065,90,88,0,0,4,1,4,1,1,3,0,0,0,1,8,0,Fuzzers,1
0.426361,tcp,http,FIN,10,8,798,1172,39.872315,62,252,13490.91504,19251.29102,2,2,47.373444,44.419145,2315.846374,82.134563,255,3800450492,2459899375,255,0.137065,0.073394,0.063671,80,147,1,162,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
0.233622,sctp,-,CON,2,2,152,82,12.841256,254,60,2602.494629,1403.977417,0,0,0.002,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,3,1,0,Fuzzers,1
0.448495,tcp,-,FIN,10,6,534,268,33.445189,254,252,8579.805664,3995.585205,2,0,11795.3563,19658.666,1174993.804,43789.168,255,1961887972,3960841167,255,0.107892,0.062959,0.044933,53,45,0,0,7,1,3,3,3,7,0,0,0,11,7,0,Fuzzers,1
2e-06,i-nlsp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Exploits,1
0.998168,tcp,-,FIN,12,10,3020,802,21.038543,254,252,22192.65625,5786.601074,3,2,87.842183,98.786664,5000.850813,151.633359,255,2780189266,1961409805,255,0.182468,0.109085,0.073383,252,80,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.623808,tcp,-,FIN,10,6,994,268,24.045859,254,252,11477.89063,2872.678711,2,1,64.150222,106.082203,3210.566549,155.082609,255,161699163,1261363937,255,0.174724,0.093395,0.081329,99,45,0,0,6,1,3,3,3,6,0,0,0,3,10,0,Fuzzers,1
0.233622,sctp,-,CON,2,2,152,82,12.841256,254,60,2602.494629,1403.977417,0,0,0.002,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,3,1,0,Exploits,1
6e-06,swipe,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,19,6,0,Exploits,1
1.291409,tcp,-,FIN,12,8,1080,700,14.712612,254,252,6132.836426,3797.402588,3,2,108.542183,169.205141,5609.026656,235.230047,255,1820468758,1501773947,255,0.22259,0.10697,0.11562,90,88,0,0,8,1,2,2,1,4,0,0,0,2,10,0,Fuzzers,1
6e-06,swipe,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,19,6,0,Exploits,1
1.540771,tcp,-,FIN,60,14,68181,612,47.378877,254,252,348111.4375,2954.36499,27,1,25.096933,112.949922,2675.872,171.299219,255,2009938245,269616520,255,0.145674,0.072421,0.073253,1136,44,1,0,6,1,1,1,1,2,0,0,1,1,2,0,Fuzzers,1
1.112933,tcp,-,FIN,12,10,1494,822,18.86906,254,252,9847.852539,5319.277832,3,2,97.506821,113.225781,5763.233576,155.722984,255,3362134436,2433069822,255,0.189713,0.093893,0.09582,125,82,0,0,8,1,1,2,1,3,0,0,0,2,3,0,Fuzzers,1
6e-06,swipe,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,19,6,0,Exploits,1
1.100055,tcp,http,FIN,10,12,762,3496,19.089955,62,252,4988.841797,23307.92578,2,3,122.215222,92.931635,6900.246278,6938.796926,255,3649219421,3682475445,255,0.217458,0.077801,0.139657,76,291,1,1265,2,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
1.747468,tcp,-,FIN,14,10,1448,838,13.161901,254,252,6157.480469,3456.429443,3,2,132.434308,179.929781,7837.464643,273.883156,255,2271003297,3891390418,255,0.217793,0.128091,0.089702,103,84,0,0,6,1,2,1,1,5,0,0,0,1,7,0,Fuzzers,1
0.69397,tcp,-,FIN,10,6,1788,268,21.614766,254,252,18559.87891,2582.244141,2,1,72.806222,125.536203,3837.932242,193.192547,255,3779027475,3921120656,255,0.144638,0.066281,0.078357,179,45,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
1.795066,tcp,-,FIN,12,10,1072,834,11.698734,254,252,4380.897461,3346.952148,3,2,163.095361,187.973109,10200.90171,251.417703,255,3765877247,286509227,255,0.22681,0.103307,0.123503,89,83,0,0,11,1,1,2,1,6,0,0,0,5,8,0,Fuzzers,1
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,2,1,1,3,0,0,0,4,3,0,Reconnaissance,1
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,11,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.120945,tcp,-,FIN,12,8,1132,736,16.949985,254,252,7408.035156,4596.12207,4,2,2701.394668,4056.867,286075.4743,10352.883,255,2245852992,1825475226,255,0.163244,0.094049,0.069195,94,92,0,0,5,1,4,4,4,5,0,0,0,4,5,0,Fuzzers,1
0.801039,tcp,-,FIN,10,6,682,268,18.72568,254,252,6132.036133,2237.094727,2,0,7245.9112,12073.004,716882.8736,26703.87,255,2680919817,1870019197,255,0.192208,0.100906,0.091302,68,45,0,0,6,1,3,2,2,6,0,0,0,2,7,0,Fuzzers,1
7e-06,udp,-,INT,2,0,630,0,142857.1409,254,0,360000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,315,0,0,0,6,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
2.224452,tcp,-,FIN,20,34,1100,26944,23.826093,62,252,3758.229004,94052.82813,6,15,117.046053,63.951211,6207.101368,4481.707237,255,2621163790,3234945761,255,0.228427,0.11406,0.114367,55,792,0,0,7,1,2,1,1,6,0,0,0,2,6,0,Exploits,1
1.220298,tcp,-,FIN,12,10,1110,810,17.208911,254,252,6673.779297,4779.160156,3,2,108.112274,120.199664,6583.222511,166.917359,255,2016848552,230508657,255,0.195177,0.138492,0.056685,93,81,0,0,6,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,9,2,1,1,1,1,0,0,0,6,1,0,Reconnaissance,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,4,0,0,0,9,4,0,Fuzzers,1
2.606908,tcp,http,FIN,10,10,820,1620,7.288328,62,252,2264.751953,4474.266113,2,2,289.656444,281.855,18603.00067,589.8395,255,1963152779,3690722425,255,0.155949,0.069581,0.086368,82,162,1,352,1,1,3,1,1,3,0,0,1,3,1,0,Exploits,1
1.588416,tcp,-,FIN,68,14,82803,612,50.994199,254,252,410904.9688,2865.748047,31,1,23.248626,112.472305,2351.98082,157.200547,255,2609612681,1281306889,255,0.197484,0.126275,0.071209,1218,44,0,0,6,1,3,1,1,5,0,0,0,2,8,0,Exploits,1
0.772082,tcp,-,FIN,10,8,2516,354,22.018387,254,252,23469.00977,3212.094238,2,1,83.219,97.87343,5253.239244,135.699797,255,1372134771,862941037,255,0.131521,0.08696,0.044561,252,44,0,0,5,1,2,2,2,4,0,0,0,3,4,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
1.311452,tcp,ftp-data,FIN,8,6,364,268,9.912677,62,252,1945.934692,1366.424316,1,1,187.231996,247.055,13200.85065,459.29775,255,1018728708,808976082,255,0.147624,0.076168,0.071456,46,45,0,0,1,1,3,1,1,3,0,0,0,3,1,0,Exploits,1
1.687541,tcp,-,FIN,36,14,34710,978,29.036331,254,252,159977.1563,4309.228516,15,2,47.331572,120.885695,4520.898501,197.158391,255,1288471412,126893848,255,0.204378,0.116022,0.088356,964,70,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
5.267483,tcp,ftp,FIN,24,22,1272,1606,8.542979,62,252,1851.358521,2328.246582,7,9,229.020997,245.776672,15798.06891,509.52575,255,3837891247,2590036289,255,0.153493,0.084022,0.069471,53,73,0,0,1,1,3,1,1,2,1,1,0,2,1,0,Exploits,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,3,1,6,0,0,0,3,6,0,Fuzzers,1
6.26175,tcp,-,FIN,12,12,1048,930,3.673094,254,252,1227.771729,1089.791138,3,2,569.250011,552.02375,36806.9635,1011.205,255,3480805907,1687239521,255,0.289839,0.188683,0.101156,87,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
5.961356,udp,-,CON,22,22,2940,2448,7.213124,254,60,3766.927979,3136.199219,0,0,268.225,273.815187,297.108781,295.296125,0,0,0,0,0.0,0.0,0.0,134,111,0,0,2,0,1,1,1,2,0,0,0,1,4,0,Exploits,1
1.621525,tcp,-,FIN,12,8,1494,778,11.717364,254,252,6759.069336,3359.800049,3,2,141.926273,220.108422,7734.391786,306.309594,255,4028126770,3344515291,255,0.156483,0.080762,0.075721,125,97,0,0,6,1,2,2,2,3,0,0,0,2,3,0,Fuzzers,1
1.042236,tcp,-,FIN,10,6,2516,268,14.392134,254,252,17385.69727,1719.380249,2,1,104.437333,187.689203,5555.683273,280.927906,255,2624149060,462783384,255,0.203084,0.103788,0.099296,252,45,0,0,4,1,3,1,1,3,0,0,0,3,3,0,Fuzzers,1
0.519799,tcp,http,FIN,10,6,980,268,28.857309,254,252,13574.47754,3447.486572,2,1,57.649,83.457602,2881.937169,127.209633,255,1170953668,4058108287,255,0.159009,0.102504,0.056505,98,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
1.35391,tcp,-,FIN,12,10,998,816,15.510633,254,252,5406.563477,4342.977051,3,2,120.337452,139.543109,6910.240628,246.692156,255,2311781883,4013848808,255,0.232091,0.098013,0.134078,83,82,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Fuzzers,1
0.404175,tcp,http,FIN,10,6,890,268,37.112636,254,252,15854.51758,4433.722656,2,1,41.590556,69.286203,2100.206222,89.520523,255,2483800873,1963562699,255,0.118358,0.057742,0.060616,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
2.07484,tcp,-,FIN,12,10,994,790,10.121262,254,252,3516.415527,2741.416016,3,2,186.250821,220.769109,14647.42502,351.033656,255,795076503,2355181118,255,0.139307,0.087911,0.051396,83,79,0,0,2,1,2,2,2,2,0,0,0,2,2,0,Fuzzers,1
8e-06,egp,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,DoS,1
9e-06,mobile,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
0.811222,tcp,http,FIN,10,8,816,1372,20.956039,62,252,7248.324219,11843.86035,2,2,90.062,102.244859,4739.02721,180.5235,255,3019083345,2351640786,255,0.224237,0.095499,0.128738,82,172,1,273,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
2e-06,emcon,-,INT,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,Fuzzers,1
8e-06,narp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
0.890017,tcp,-,FIN,10,8,814,354,19.100759,254,252,6588.638184,2786.463623,2,1,93.525,117.457141,5329.034931,207.611875,255,4028504591,3360108357,255,0.13598,0.067808,0.068172,81,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
8e-06,narp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
2e-06,emcon,-,INT,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,DoS,1
8e-06,narp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
2e-06,emcon,-,INT,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,Exploits,1
